name,ageable,alcohol_%,avg_rating_%,color,description,drink_now,keep_2_3_years,n_votes,price,tags,url,year
Fonseca Tawny,True,20.0,91,Ερυθρός,"Τα «απλά» Tawnies είναι μια απλή αλλά πάντα ευχάριστη εισαγωγή στο στυλ των παλαιωμένων port. Τα σχετικά νεαρά Tawny ports έχουν απαλή, σχεδόν ελαφριά δομή, μαλακές τανίνες και αρώματα που είναι πιο κοντά στους ξηρούς καρπούς και στα αποξηραμένα φρούτα, παρά στα φρέσκα κεράσια και στις φράουλες. Προτείνουμε να το σερβίρετε ελαφρώς παγωμένο, ακόμη και σαν απεριτίφ.",False,False,7,11.1,"['Ήπιος', 'Port Blend', 'Γλυκός']",http://www.houseofwine.gr/how/fonseca-tawny.html,
Vina Esmeralda 2016,False,11.5,90,Λευκός,"Ένα από τα αρωματικότερα και απολαυστικότερα λευκά κρασιά της Ελληνικής αγοράς, 3o σε πωλήσεις κρασί του 2014!. Σε συνδυασμό με την ακαταμάχητα ελκυστική τιμή του, δεν είναι τυχαίο που έχει αγαπηθεί τόσο πολύ από τους Έλληνες οινόφιλους. Προτείνεται ανεπιφύλακτα!",True,False,54,7.9,"['Ήπιος', 'Gewurztraminer', 'Ξηρός', 'Moscatel']",http://www.houseofwine.gr/how/vina-esmeralda.html,2016.0
"Tenuta Di Trinoro ""Cupole""  2012",True,13.5,,Ερυθρός,"Εντυπωσιακό ερυθρό κρασί που ξαφνιάζει με την ένταση και την αρωματική του πολυπλοκότητα. Είναι δυνατό και πλούσιο, ενώ το τσιμπημένο του αλκοόλ του δίνει μεγάλες δυνατότητες παλαίωσης.",False,False,,40.0,"['Cabernet Sauvignon', 'Ήπιος', 'Petit Verdot', 'Ξηρός', 'Merlot', 'Cabernet Franc']",http://www.houseofwine.gr/how/tenuta-di-trinoro-cupole-toscana-igt-06.html,2012.0
Moet & Chandon Brut Imperial Magnum,False,12.0,,Λευκός,"Ίσως η πιο αναγνωρίσιμη ετικέτα Σαμπάνιας στον κόσμο, και όχι τυχαία. Πρόκειται για μία από τις πιο φιλικές και ευχάριστες Σαμπάνιες της αγοράς, που δίνουν έμφαση στη σωστή ισορροπία μεταξύ των στοιχείων που την συνθέτουν. Κομψή αλλά και πολυεπίπεδη, αποτελεί το τέλειο απεριτίφ, ενώ μπορεί να συνοδεύσει μεγάλη γκάμα φίνων γεύσεων. Η συγκεκριμένη ετικέτα διατίθεται επίσης σε φιάλες (0.75lt) και Jeroboam (3 λίτρων).",False,True,,101.3,"['Pinot Noir', 'Chardonnay', 'Pinot Meunier', 'Αφρώδης']",http://www.houseofwine.gr/how/moet-and-chandon-brut-imperial-2243.html,
Μαυροδάφνη Grand Reserve Achaia Clauss,True,15.0,,Ερυθρός,"Η ναυαρχίδα της Achaia Clauss παίζει σε δική της κατηγορία σε θέμα ποιότητας, αναδεικνύοντας το τεράστιο δυναμικό της πασίγνωστης ονομασίας προέλευσης Μαυροδάφνης Πατρών. Η Grande Reserve του 1979 είναι ένα συγκλονιστικά πολύπλοκο κρασί με τεράστια παλαίωση που αποκαλύπτει ένα πολυεπίπεδο αρωματικό και γευστικό χαρακτήρα που σπάνια θα έχετε τη τύχη να συναντήσετε.",False,False,,56.1,"['Μαυροδάφνη', 'Ήπιος', 'Γλυκός']",http://www.houseofwine.gr/how/mayrodafni-grand-reserve-achaia-clauss.html,
Δύο Ελιές 2015,True,14.5,87,Ερυθρός,"Δημοφιλές πολυποικιλιακό ερυθρό κρασί με εκλεπτυσμένο ύφος που κερδίζει τις εντυπώσεις. Είναι κρασί φαγητού που πίνεται εύκολα και ευχάριστα, ωστόσο, η αναμονή της παλαίωσης αξίζει τον κόπο.",False,False,17,15.7,"['Ήπιος', 'Ξηρός', 'Ξινόμαυρο', 'Merlot', 'Syrah']",http://www.houseofwine.gr/how/dyo-elies.html,2015.0
Κορμίλιτσα - Λευκός 2016,False,12.5,,Λευκός,"Ιδιαίτερα αξιόλογο λευκό κρασί από το Άγιο Όρος, που ""κτίζει"" πάνω στην δροσιστική οξύτητα του Ασύρτικου,  σε συνδυασμό με το βάθος και την πληθωρικότητα του Chardonnay. Η λευκή Κορμίλιτσα είναι ένα πολύ ενδιαφέρον και απολαυστικό λευκό κρασί που αποδεικνύει την αστείρευτη δυναμική του Αγιορείτικου αμπελώνα, κάτω από το άγρυπνο μάτι της οικογένειας Τσάνταλη.",True,False,,28.5,"['Chardonnay', 'Ήπιος', 'Ξηρός', 'Ασύρτικο']",http://www.houseofwine.gr/how/kormilitsa-leykos.html,2016.0
Ευχές... Ερατεινές - Λευκός 2016,True,13.0,82,Λευκός,"Ιδιαίτερο χαρμάνι Ασύρτικου, Μαλαγουζιάς και Chardonnay, σε μια από τις πλέον ισορροπημένες εκφράσεις βαρελιού που θα συναντήσετε σε Ελληνικό λευκό κρασί, αλλά και μια ετικέτα η οποία ‘απογειώνει’ αισθητικά με την καλαισθησία και τον μινιμαλισμό της. Οι ‘Ευχές’ είναι μια υψηλού επιπέδου προσέγγιση του σύγχρονου Ελληνικού κρασιού , από δύο ταλαντούχους οινοποιούς.",False,False,9,12.0,"['Chardonnay', 'Ήπιος', 'Ξηρός', 'Ασύρτικο', 'Μαλαγουζιά']",http://www.houseofwine.gr/how/eyhes-erateines.html,2016.0
Ήδυσμα Δρυός - Chardonnay 2015,True,14.0,85,Λευκός,"Κλασικό βαρελάτο λευκό κρασί από Chardonnay. Η παραμονή του στο βαρέλι του έχει προσδώσει όμορφα πικάντικες αρωματικές νότες και έχει ""μελώσει"" σημαντικά τα πρωτογενή αρώματα του φρούτου, η οξύτητα ωστόσο παραμένει ζωντανή και η διάρκεια απόλυτα ικανοποιητική μέχρι το τέλος.",False,False,11,15.0,"['Chardonnay', 'Ήπιος', 'Ξηρός']",http://www.houseofwine.gr/how/idysma-dryos-chardonnay.html,2015.0
Petite Fleur 2016,False,12.7,80,Ροζέ,"Ο Θανάσης Παρπαρούσης δημιουργεί από τον σπάνιο, ερυθρωπό Σιδερίτη, ένα ροζέ «μικρό λουλούδι» για να στολίσει την εξαιρετική του γκάμα. Ένα ασυνήθιστο για τα Ελληνικά δεδομένα ροζέ με λαμπερό και ελαφρύ σομόν χρώμα κοντά στο στυλ της Προβηγκίας, με διακριτικά αρώματα λουλουδιών και μια μύτη που ξεχειλίζει από γλυκό κόκκινο φρούτο.",True,False,10,9.9,"['Ήπιος', 'Ξηρός']",http://www.houseofwine.gr/how/petite-fleur.html,2016.0
Διάπορος Magnum 2012,True,14.5,,Ερυθρός,"Πήρε τη θέση του ανάμεσα στα μεγάλα Ελληνικά ερυθρά αμέσως μόλις βγήκε στην αγορά. Ένα δυνατό κόκκινο κρασί για πολύ ιδιαίτερες στιγμές, αλλά και για πολύ εκλεκτές γεύσεις.",False,False,,79.7,"['Ήπιος', 'Ξηρός', 'Ξινόμαυρο', 'Syrah']",http://www.houseofwine.gr/how/diaporos-magnum.html,2012.0
Deus - Ημιαφρώδες Gift Pack,False,8.0,93,Λευκός,"Απαλό χρυσαφί χρώμα, με πρασινωπές ανταύγειες και αδύναμες φυσαλίδες. Στρογγυλά αρώματα στη μύτη. Βερίκοκο, άνθη, εσπεριδοειδή, μήλα, μαρμελάδα αχλάδι και γλυκό πορτοκάλι. Απαλό στο στόμα με τη γλύκα να υπερτερεί και το διοξείδιο να είναι αρκετά αδύνατο. Αρκετά καλή, φρουτώδης επίγευση. Μπορεί να καταναλωθεί ως επιδόρπιο μόνο του,να συνοδεύσει φρουτοσαλάτες ή γλυκά κρεμώδη (χωρίς σοκολάτα).",False,False,16,10.1,"['Μοσχάτο Ρίου', 'Ημιαφρώδης', 'Ημίγλυκος']",http://www.houseofwine.gr/how/deus-imiafrodes.html,
Nuits Saint George  2013,True,13.0,,Ερυθρός,"Ένα πολύ αξιόλογο ερυθρό από τη Βουργουνδία, και μάλιστα από ένα από τα πιο ποιοτικά κτήματα της περιοχής. Πολύπλοκο αλλά αυστηρό, με γήινο χαρακτήρα και καλά ισορροπημένη δομή, προσφέρεται για παλαίωση αλλά μπορεί να σερβιριστεί και σύντομα, με το κατάλληλο ""ταίρι"".",False,False,,68.4,"['Pinot Noir', 'Ήπιος', 'Ξηρός']",http://www.houseofwine.gr/how/nuits-saint-george-2010.html,2013.0
Σαντορίνη Ασύρτικο Αργυρού 2016,False,14.0,,Λευκός,"Με ανοιχτοκίτρινο, λαμπερό χρώμα και πράσινες ανταύγιες, υποδειγματική για ασύρτικο διακριτική αρωματική σύνθεση και έντονη, φρέσκια, δροσιστική οξύτητα, η Σαντορίνη του Αργυρού είναι υπόδειγμα οινοποίησης και ένα από τα κορυφαία ασύρτικα του νησιού.",True,False,,18.3,"['Ήπιος', 'Ξηρός', 'Ασύρτικο']",http://www.houseofwine.gr/how/santorini-assyrtiko-argyros.html,2016.0
Κτήμα Μουσών - Μούχταρο 2015,False,13.0,,Ερυθρός,"Το Μούχταρο είναι μία σπάνια ερυθρή ποικιλία που προέρχεται από την περιοχή της Στερεάς Ελλάδας και οφείλει την ύπαρξη του στο Κτήμα Μουσών από την Άσκρη της Θήβας. Το μοναδικό μονοποικιλιακό Μούχταρο στον κόσμο, είναι φρουτώδες, μαλακό αλλά και ‘σοβαρό’ ταυτόχρονα, αποδεικνύοντας ότι η ποικιλία έχει δυνατότητες και αναμένεται να μας απασχολήσει πολύ στο μέλλον. Είναι από αυτά τα κόκκινα που μπορείτε να τα απολαύσετε παρέα με ψάρι!",False,True,,13.6,"['Ήπιος', 'Ξηρός', 'Μούχταρο']",http://www.houseofwine.gr/how/ktima-mouson-mouhtaro.html,2015.0
Κτήμα ΑΛΦΑ - Ωμέγα 2014,True,14.0,87,Λευκός,"Φίνος επιδόρπιος οίνος από το Κτήμα ΑΛΦΑ. Ο συνδυασμός Μαλαγουζιάς και Gewurztraminer χαρίζει εξαιρετική αρωματικότητα, ενώ το εξαιρετικό terroir του Αμυνταίου προικίζει το κρασί με όμορφη οξύτητα.",False,False,15,17.7,"['Ήπιος', 'Gewurztraminer', 'Μαλαγουζιά', 'Γλυκός']",http://www.houseofwine.gr/how/omega.html,2014.0
Κτήμα Παπαϊωάννου - Μικροκλίμα 2006,True,13.5,88,Ερυθρός,"Επιλεγμένη ετικέτα Νεμέα ΟΠΑΠ για τους φίλους των κρασιών της Νεμέας. Βαθυκόκκινο στο χρώμα, πολύπλοκο αρωματικά στη μύτη και γεμάτο στο στόμα. Η επίγευσή του είναι μακρά και υπέρκομψη. Η Νεμέα στα καλύτερά της!",False,False,11,29.5,"['Ήπιος', 'Αγιωργίτικο', 'Ξηρός']",http://www.houseofwine.gr/how/kava-papa-oannou-mikroklima.html,2006.0
